SEGMENTO_PAIS|TIPO_DOCUMENTO|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|SUNAT_ESTADO_RUC|SUNAT_ESTADO_CONTRIBUYENTE|SUNAT_DEPARTAMENTO|SUNAT_PROVINCIA|SUNAT_DISTRITO|NUMERO_CELULAR
SEGMENTO_004|RUC|2072200035|CLIENT_00550|HABIDO|ACTIVO|LIMA|Lima|Breña|930969179
SEGMENTO_004|RUC|1038544262|CLIENT_00966|HABIDO|ACTIVO|LIMA|Lima|Jesús María|915352692
SEGMENTO_004|RUC|2093305474|CLIENT_00330|HABIDO|ACTIVO|TACNA|Tacna|Tacna|901378151
SEGMENTO_004|RUC|2044662368|CLIENT_00741|HABIDO|ACTIVO|CUSCO|Cusco|Cusco|916997764
SEGMENTO_002|RUC|2010945037|CLIENT_00252|HABIDO|ACTIVO|LIMA|Lima|La Molina|928284518
SEGMENTO_004|RUC|2017768500|CLIENT_00417|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|914286760
SEGMENTO_004|RUC|2027354004|CLIENT_00836|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao|945662079
SEGMENTO_004|RUC|2067912703|CLIENT_00808|HABIDO|ACTIVO|LIMA|Lima|La Victoria|928094068
SEGMENTO_004|RUC|2097027071|CLIENT_00616|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa|925324028
SEGMENTO_002|RUC|2045107949|CLIENT_00795|HABIDO|ACTIVO|LIMA|Lima|Ate|941897135
SEGMENTO_004|RUC|2072946039|CLIENT_00824|HABIDO|ACTIVO|CUSCO|Cusco|San Sebastian|941864546
SEGMENTO_004|RUC|2098279770|CLIENT_00182|HABIDO|ACTIVO|AYACUCHO|Huamanga|Ayacucho|917929995
SEGMENTO_004|RUC|2082378549|CLIENT_00977|HABIDO|ACTIVO|PIURA|Piura|Piura|915894810
SEGMENTO_004|RUC|2011119672|CLIENT_00938|HABIDO|ACTIVO|LIMA|Lima|Miraflores|961859698
SEGMENTO_004|RUC|2092679466|CLIENT_00431|HABIDO|ACTIVO|LIMA|Lima|San Martín de Porres|942615919
SEGMENTO_004|RUC|2059315520|CLIENT_00186|HABIDO|ACTIVO|LIMA|Lima|Breña|930107071
SEGMENTO_004|RUC|2050502220|CLIENT_00468|HABIDO|ACTIVO|CUSCO|Cusco|Wanchaq|940033847
SEGMENTO_002|RUC|2021159453|CLIENT_00381|HABIDO|ACTIVO|LIMA|Lima|Santa Anita|914068652
SEGMENTO_004|RUC|2094370630|CLIENT_00139|HABIDO|ACTIVO|LIMA|Lima|San Miguel|931714972
SEGMENTO_002|RUC|2078694927|CLIENT_00385|HABIDO|ACTIVO|LIMA|Lima|Lima|929735381
SEGMENTO_004|RUC|2080608107|CLIENT_00240|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho|901024733
SEGMENTO_004|RUC|2083401881|CLIENT_00445|HABIDO|ACTIVO|CAJAMARCA|Jaén|Pucara|946831872
SEGMENTO_004|RUC|2095429301|CLIENT_00224|HABIDO|ACTIVO|ANCASH|Santa|Nuevo Chimbote|961260530
SEGMENTO_004|RUC|2046766017|CLIENT_00089|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|La Perla|914370834
SEGMENTO_004|RUC|2043108067|CLIENT_00772|HABIDO|ACTIVO|LIMA|Lima|La Victoria|910819694
SEGMENTO_004|RUC|2003837536|CLIENT_00746|HABIDO|ACTIVO|LA LIBERTAD|Chepén|Chepen|930352196
SEGMENTO_004|RUC|2084282369|CLIENT_00074|HABIDO|ACTIVO|PIURA|Piura|Piura|910992027
SEGMENTO_004|RUC|2039889808|CLIENT_00627|HABIDO|SUSPENSION TEMPORAL|CAJAMARCA|Cajamarca|Cajamarca|945289694
SEGMENTO_004|RUC|2089657456|CLIENT_00807|HABIDO|ACTIVO|LIMA|Lima|Chorrillos|930031791
SEGMENTO_004|RUC|2025216315|CLIENT_00075|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|946725033
SEGMENTO_004|RUC|2015243618|CLIENT_00254|HABIDO|ACTIVO|APURIMAC|Abancay|Abancay|916605302
SEGMENTO_004|RUC|2083627939|CLIENT_00277|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|946481922
SEGMENTO_004|RUC|2024916491|CLIENT_00984|HABIDO|ACTIVO|LIMA|Lima|Surquillo|941580023
SEGMENTO_004|RUC|2065010802|CLIENT_00191|HABIDO|ACTIVO|APURIMAC|Abancay|Abancay|945765553
SEGMENTO_004|RUC|2045140447|CLIENT_00274|HABIDO|ACTIVO|PIURA|Sullana|Sullana|961764172
SEGMENTO_004|RUC|2088171360|CLIENT_00941|HABIDO|ACTIVO|LIMA|Lima|San Isidro|931931275
SEGMENTO_004|RUC|2004492803|CLIENT_00211|HABIDO|ACTIVO|LIMA|Lima|Lince|930466036
SEGMENTO_004|RUC|2099870926|CLIENT_00868|HABIDO|ACTIVO|MOQUEGUA|Ilo|Ilo|928365899
SEGMENTO_004|RUC|2030249779|CLIENT_00177|HABIDO|ACTIVO|ICA|Ica|Ica|929549707
SEGMENTO_004|RUC|2014622738|CLIENT_00043|HABIDO|ACTIVO|CUSCO|Cusco|Cusco|936408746
SEGMENTO_004|RUC|2014647743|CLIENT_00166|HABIDO|ACTIVO|LIMA|Lima|Lurigancho|902383686
SEGMENTO_004|RUC|2052009555|CLIENT_00491|HABIDO|BAJA DE OFICIO|PIURA|Piura|Castilla|917770800
SEGMENTO_004|RUC|2070129626|CLIENT_00728|HABIDO|ACTIVO|LIMA|Lima|San Luis|910811753
SEGMENTO_004|RUC|2025439397|CLIENT_00590|HABIDO|ACTIVO|LIMA|Lima|San Juan de Miraflores|941508955
SEGMENTO_004|RUC|2026874104|CLIENT_00981|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar|931115344
SEGMENTO_004|RUC|2011456069|CLIENT_00313|HABIDO|ACTIVO|LIMA|Lima|Chorrillos|930635606
SEGMENTO_004|RUC|2050766085|CLIENT_00699|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar|942244927
SEGMENTO_004|RUC|2045742723|CLIENT_00001|HABIDO|ACTIVO|LIMA|Lima|Miraflores|929705908
SEGMENTO_004|RUC|2021245754|CLIENT_00454|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|940186580
SEGMENTO_004|RUC|2025969955|CLIENT_00430|HABIDO|ACTIVO|JUNIN|Huancayo|El Tambo|920233021
SEGMENTO_004|RUC|2071854449|CLIENT_00591|HABIDO|BAJA DE OFICIO|LIMA|Lima|San Juan de Lurigancho|931564194
SEGMENTO_004|RUC|2078938243|CLIENT_00676|HABIDO|ACTIVO|LIMA|Lima|Lince|915437473
SEGMENTO_004|RUC|2054854170|CLIENT_00245|HABIDO|ACTIVO|LIMA|Lima|Lima|915445022
SEGMENTO_004|RUC|2030716976|CLIENT_00848|HABIDO|ACTIVO|LIMA|Lima|Miraflores|937984611
SEGMENTO_002|RUC|2076627493|CLIENT_00738|HABIDO|ACTIVO|LIMA|Lima|La Victoria|961449575
SEGMENTO_004|RUC|2030814352|CLIENT_00987|HABIDO|ACTIVO|CUSCO|Cusco|Cusco|925970563
SEGMENTO_004|RUC|2094456978|CLIENT_00488|HABIDO|ACTIVO|PIURA|Talara|Mancora|961441585
SEGMENTO_004|RUC|2060524559|CLIENT_00389|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Bellavista|929043814
SEGMENTO_004|RUC|2037220961|CLIENT_00351|HABIDO|ACTIVO|LIMA|Lima|La Molina|915982287
SEGMENTO_004|RUC|2091907227|CLIENT_00779|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|945259087
SEGMENTO_004|RUC|2069670596|CLIENT_00647|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|937096623
SEGMENTO_004|RUC|2043325056|CLIENT_00080|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|947940590
SEGMENTO_004|RUC|2080444231|CLIENT_00903|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho|931304810
SEGMENTO_004|RUC|2082043891|CLIENT_00584|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa|937766263
SEGMENTO_004|RUC|2034511123|CLIENT_00648|HABIDO|ACTIVO|LIMA|Lima|Miraflores|929045149
SEGMENTO_004|RUC|2059564423|CLIENT_00991|HABIDO|ACTIVO|LIMA|Lima|San Martín de Porres|917532153
SEGMENTO_004|RUC|2045653206|CLIENT_00799|HABIDO|BAJA DE OFICIO|LIMA|Lima|Carabayllo|902141959
SEGMENTO_004|RUC|2063755498|CLIENT_00835|HABIDO|ACTIVO|LIMA|Lima|La Victoria|936298811
SEGMENTO_004|RUC|2075533541|CLIENT_00465|HABIDO|ACTIVO|JUNIN|Huancayo|Huancayo|915125312
SEGMENTO_004|RUC|2027441094|CLIENT_00355|HABIDO|ACTIVO|LA LIBERTAD|Pacasmayo|Pacasmayo|901513474
SEGMENTO_004|RUC|2034169414|CLIENT_00863|HABIDO|ACTIVO|LIMA|Lima|Lima|942264024
SEGMENTO_004|RUC|2070942382|CLIENT_00382|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|930565850
SEGMENTO_004|RUC|2086726498|CLIENT_00956|HABIDO|ACTIVO|AREQUIPA|Arequipa|Cerro Colorado|930525962
SEGMENTO_004|RUC|2082219164|CLIENT_00707|HABIDO|ACTIVO|LA LIBERTAD|Virú|Viru|901391888
SEGMENTO_004|RUC|2063701019|CLIENT_00709|HABIDO|ACTIVO|ICA|Chincha|Chincha Alta|945849768
SEGMENTO_004|RUC|2012952033|CLIENT_00988|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|941713072
SEGMENTO_004|RUC|2054510534|CLIENT_00526|HABIDO|ACTIVO|LIMA|Lima|Miraflores|936641066
SEGMENTO_004|RUC|2016855055|CLIENT_00971|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|910430715
SEGMENTO_004|RUC|2038909371|CLIENT_00713|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|937549724
SEGMENTO_004|RUC|2041738350|CLIENT_00316|HABIDO|ACTIVO|JUNIN|Chanchamayo|Chanchamayo|940134512
SEGMENTO_004|RUC|2047439188|CLIENT_00050|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho|947815582
SEGMENTO_004|RUC|2006503400|CLIENT_00037|HABIDO|ACTIVO|LIMA|Lima|Chorrillos|944834603
SEGMENTO_004|RUC|2024177972|CLIENT_00132|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|916307563
SEGMENTO_004|RUC|2075982270|CLIENT_00094|HABIDO|ACTIVO|CUSCO|Cusco|Cusco|947192375
SEGMENTO_004|RUC|2011082543|CLIENT_00782|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Victor Larco Herrera|928709820
SEGMENTO_004|RUC|2042324093|CLIENT_00826|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho|940576729
SEGMENTO_004|RUC|2090674309|CLIENT_00855|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho|902266339
SEGMENTO_004|RUC|2080420835|CLIENT_00720|HABIDO|SUSPENSION TEMPORAL|LIMA|Lima|Comas|916567470
SEGMENTO_004|RUC|2090631860|CLIENT_00033|HABIDO|ACTIVO|LIMA|Cañete|San Vicente de Cañete|936632106
SEGMENTO_004|RUC|2024280784|CLIENT_00727|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo|925804682
SEGMENTO_004|RUC|2021496960|CLIENT_00814|HABIDO|ACTIVO|AREQUIPA|Arequipa|Yanahuara|945864109
SEGMENTO_004|RUC|2025086317|CLIENT_00367|HABIDO|ACTIVO|AREQUIPA|Islay|Mollendo|914974012
SEGMENTO_004|RUC|2091617136|CLIENT_00837|HABIDO|ACTIVO|LIMA|Lima|Lince|940111476
SEGMENTO_002|RUC|2002459973|CLIENT_00887|HABIDO|ACTIVO|LIMA|Lima|Ate|945223997
SEGMENTO_004|RUC|2002302343|CLIENT_00020|HABIDO|ACTIVO|PIURA|Sullana|Querecotillo|930973886
SEGMENTO_004|RUC|2092890011|CLIENT_00062|HABIDO|ACTIVO|LIMA|Lima|Lima|914646548
SEGMENTO_004|RUC|2013415082|CLIENT_00927|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao|915754621
SEGMENTO_002|RUC|2005559505|CLIENT_00406|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar|942736190
SEGMENTO_004|RUC|2062876920|CLIENT_00061|HABIDO|ACTIVO|LIMA|Lima|Surquillo|910541767
SEGMENTO_004|RUC|2070947882|CLIENT_00260|HABIDO|ACTIVO|LIMA|Lima|La Victoria|942377664
SEGMENTO_004|RUC|2055129772|CLIENT_00018|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|944142518
SEGMENTO_004|RUC|2019605219|CLIENT_00561|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|901319566
SEGMENTO_004|RUC|2096100663|CLIENT_00636|HABIDO|ACTIVO|LIMA|Lima|Miraflores|940653861
SEGMENTO_004|RUC|2092329999|CLIENT_00015|HABIDO|ACTIVO|LIMA|Lima|Miraflores|928587198
SEGMENTO_004|RUC|2011807911|CLIENT_00490|HABIDO|ACTIVO|LIMA|Lima|Lince|947789226
SEGMENTO_004|RUC|2054219699|CLIENT_00072|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar|940580039
SEGMENTO_004|RUC|2054205660|CLIENT_00625|HABIDO|ACTIVO|LIMA|Lima|San Isidro|902967110
SEGMENTO_004|RUC|2086306604|CLIENT_00634|HABIDO|ACTIVO|LIMA|Lima|La Molina|914048312
SEGMENTO_004|RUC|2074355904|CLIENT_00935|HABIDO|ACTIVO|LIMA|Lima|Jesús María|936424448
SEGMENTO_004|RUC|2096523728|CLIENT_00797|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa|928294867
SEGMENTO_004|RUC|2013697319|CLIENT_00507|HABIDO|ACTIVO|TACNA|Tacna|Tacna|920811479
SEGMENTO_004|RUC|2049726118|CLIENT_00693|HABIDO|ACTIVO|LIMA|Lima|Lima|941419180
SEGMENTO_004|RUC|2047423588|CLIENT_00258|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho|929358231
SEGMENTO_004|RUC|2071395567|CLIENT_00118|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa|937507832
SEGMENTO_002|RUC|2023381522|CLIENT_00756|HABIDO|ACTIVO|LIMA|Lima|San Isidro|936195954
SEGMENTO_002|RUC|2056046163|CLIENT_00994|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco|916117890
SEGMENTO_004|RUC|2033541980|CLIENT_00010|HABIDO|ACTIVO|ANCASH|Santa|Chimbote|902212473
SEGMENTO_004|RUC|2047100108|CLIENT_00873|HABIDO|ACTIVO|LIMA|Lima|Lima|916601785
SEGMENTO_002|RUC|2057599438|CLIENT_00321|HABIDO|ACTIVO|PIURA|Piura|Piura|947991137
SEGMENTO_004|RUC|2088855451|CLIENT_00667|HABIDO|ACTIVO|LIMA|Lima|Lima|944595846
SEGMENTO_004|RUC|2039071279|CLIENT_00736|HABIDO|ACTIVO|LIMA|Lima|Miraflores|914613303
SEGMENTO_004|RUC|2099999001|CLIENT_01001|HABIDO|ACTIVO|LIMA|Lima|San Isidro|901528082
SEGMENTO_004|RUC|2099999002|CLIENT_01002|HABIDO|ACTIVO|LIMA|Lima|San Isidro|904388543
SEGMENTO_004|RUC|2099999003|CLIENT_01003|HABIDO|ACTIVO|LIMA|Lima|San Isidro|937239826
